model_family,checkpoint,amateur_checkpoint,loading_precision,dataset,batch_size,method,expert_method,amateur_method,weighting_parameter,seed,n_shot,sample,expert_accuracy,amateur_accuracy,accuracy
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.1437553448052211,2,0,,0.5473,0.5947,0.4287
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.8069381686787749,2,0,,0.5473,0.5947,0.4244
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.745680056597445,2,0,,0.5473,0.5947,0.4238
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-0.8065093820428084,2,0,,0.4949,0.5122,0.4870
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.5479759987915283,2,0,,0.4949,0.5122,0.4878
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.786108631380034,2,0,,0.4949,0.5122,0.4854
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.5593875858588806,2,0,,0.4949,0.5122,0.4886
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.3003474299934015,2,0,,0.4949,0.5122,0.4870
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-1.0644250308353995,2,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-1.5965135474700693,2,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.7191865495701704,2,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-1.0338603288964967,2,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.9895265599629017,2,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-1.2262146977628814,2,0,,0.3689,0.3010,0.2233
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.41272509111684585,2,0,,0.3689,0.3010,0.2427
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.8399916422443867,2,0,,0.3689,0.3010,0.2330
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-1.6754028029953723,2,0,,0.3689,0.3010,0.2233
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.5984953067856875,2,0,,0.3689,0.3010,0.2330
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.07089783982148967,2,0,,0.3059,0.3843,0.2824
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.9999832776595665,2,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.22095987210771018,2,0,,0.3059,0.3843,0.3059
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.3167726946577807,2,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.8657117447445815,2,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.14490807340778,2,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.126505473946402,2,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-0.4468816300057994,2,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-0.9287916530046874,2,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-0.09251554611026669,2,0,,0.3200,0.2300,0.3000
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-0.9115836797037957,2,0,,0.1029,0.3177,0.1678
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.8358101554499504,2,0,,0.1029,0.3177,0.1812
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.2673151966499592,2,0,,0.1029,0.3177,0.1745
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-0.29829899199099663,2,0,,0.1029,0.3177,0.1454
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.1874499139040984,2,0,,0.1029,0.3177,0.1745
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-1.9455952682103008,2,0,,0.3450,0.0390,0.6730
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-1.5056455220052933,2,0,,0.3450,0.0390,0.6720
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-1.8657112585260907,2,0,,0.3450,0.0390,0.6740
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-0.01229597715745423,2,0,,0.3450,0.0390,0.4160
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-0.058839373245652915,2,0,,0.3450,0.0390,0.5550
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.898404194850849,3,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.5837043547637903,3,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-1.4181905221741113,3,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.978344789604674,3,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.2141060913046906,3,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-0.20741382213312387,3,0,,0.6980,0.5820,0.6400
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.7488293790723275,3,0,,0.6980,0.5820,0.4620
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.5855142437236265,3,0,,0.6980,0.5820,0.4680
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.8970655933983402,3,0,,0.6980,0.5820,0.4620
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.118380312698727,3,0,,0.6980,0.5820,0.4800
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-1.940247578242866,3,0,,0.4545,0.2735,0.1630
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-1.0863335512105778,3,0,,0.4545,0.2735,0.1712
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-0.7017119047704785,3,0,,0.4545,0.2735,0.1835
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-1.4430254347040494,3,0,,0.4545,0.2735,0.1663
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-0.6474901960397375,3,0,,0.4545,0.2735,0.1818
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-0.8182743651672983,3,0,,0.3220,0.2780,0.2520
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.9520362352456693,3,0,,0.3220,0.2780,0.2320
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-0.882291824018236,3,0,,0.3220,0.2780,0.2480
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.4814951061850692,3,0,,0.3220,0.2780,0.2320
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.1697976059798607,3,0,,0.3220,0.2780,0.2340
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.4329498364573625,3,0,,0.5473,0.5947,0.4287
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.6137241633740074,3,0,,0.5473,0.5947,0.4516
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.119092564658521,3,0,,0.5473,0.5947,0.4304
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.6862645230500735,3,0,,0.5473,0.5947,0.4260
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.9107019639363105,3,0,,0.5473,0.5947,0.4374
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-0.4393704709772659,3,0,,0.4949,0.5122,0.4878
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.3872729352476405,3,0,,0.4949,0.5122,0.4862
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.5560842321356372,3,0,,0.4949,0.5122,0.4878
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.2240574848887025,3,0,,0.4949,0.5122,0.4862
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-0.12723270027913913,3,0,,0.4949,0.5122,0.4972
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.04800915505413239,3,0,,0.7069,0.5517,0.5172
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.6552326481743727,3,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.19433178292320386,3,0,,0.7069,0.5517,0.2759
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.30849825741364145,3,0,,0.7069,0.5517,0.2414
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-1.2440119173422217,3,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-1.8155659822565515,3,0,,0.3689,0.3010,0.2233
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.6931781949529277,3,0,,0.3689,0.3010,0.2427
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.8843184752230981,3,0,,0.3689,0.3010,0.2330
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-1.2768704738748438,3,0,,0.3689,0.3010,0.2233
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-1.5498909903203362,3,0,,0.3689,0.3010,0.2233
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.1869601672475028,3,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.0621195026016619,3,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.4615288434978775,3,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.4164144515491348,3,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.0846272013540441,3,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-0.278932174106147,3,0,,0.3200,0.2300,0.2100
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-0.8274941910643572,3,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.4330242751355804,3,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.4440449867527974,3,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.0907558489561064,3,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.589179310790025,3,0,,0.1029,0.3177,0.1812
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.5972425779138537,3,0,,0.1029,0.3177,0.1790
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-0.9719298803651162,3,0,,0.1029,0.3177,0.1700
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.8255412624383907,3,0,,0.1029,0.3177,0.1812
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,ruin_names,16,contrastive_decoding,channel,language_modeling,-1.032828935296827,3,0,,0.1029,0.3177,0.1700
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-1.2756475752243333,3,0,,0.3450,0.0390,0.6730
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-0.5846267563686578,3,0,,0.3450,0.0390,0.6710
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-0.5065075537959909,3,0,,0.3450,0.0390,0.6690
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-0.6178141562884714,3,0,,0.3450,0.0390,0.6720
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,temporal_sequences,16,contrastive_decoding,channel,language_modeling,-0.6216391724901718,3,0,,0.3450,0.0390,0.6700
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.06594032197264665,4,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.9055355016485553,4,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.054631280070231325,4,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.5703680126512707,4,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,anli,16,contrastive_decoding,channel,language_modeling,-0.6045423508054584,4,0,,0.3278,0.3362,0.3337
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.5678210088392472,4,0,,0.6980,0.5820,0.4680
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-0.0474510904475165,4,0,,0.6980,0.5820,0.6900
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.9875394895908203,4,0,,0.6980,0.5820,0.4620
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.494035275233112,4,0,,0.6980,0.5820,0.4680
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,copa,16,contrastive_decoding,channel,language_modeling,-1.1304169351911084,4,0,,0.6980,0.5820,0.4780
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-0.4412341564124951,4,0,,0.4545,0.2735,0.1998
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-1.6046298507994938,4,0,,0.4545,0.2735,0.1646
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-0.2740135288015555,4,0,,0.4545,0.2735,0.2490
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-0.03319864564937447,4,0,,0.4545,0.2735,0.4464
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,cqa,16,contrastive_decoding,channel,language_modeling,-1.6723155171906026,4,0,,0.4545,0.2735,0.1646
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-0.8053321121342816,4,0,,0.3220,0.2780,0.2520
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.98202780466489,4,0,,0.3220,0.2780,0.2340
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.2268574347127412,4,0,,0.3220,0.2780,0.2360
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-1.9116798841370009,4,0,,0.3220,0.2780,0.2320
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,obqa,16,contrastive_decoding,channel,language_modeling,-0.08669406457152817,4,0,,0.3220,0.2780,0.2920
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.1277067062404047,4,0,,0.5473,0.5947,0.4282
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.10204538643687444,4,0,,0.5473,0.5947,0.5163
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.4273880281298781,4,0,,0.5473,0.5947,0.4674
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-0.2674214028366031,4,0,,0.5473,0.5947,0.4777
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,piqa,16,contrastive_decoding,channel,language_modeling,-1.6536691570081037,4,0,,0.5473,0.5947,0.4271
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.850102825973786,4,0,,0.4949,0.5122,0.4870
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-0.7985145572444614,4,0,,0.4949,0.5122,0.4870
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.6640556325631923,4,0,,0.4949,0.5122,0.4862
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-0.5332396649788602,4,0,,0.4949,0.5122,0.4870
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,winogrande,16,contrastive_decoding,channel,language_modeling,-1.1831122796959705,4,0,,0.4949,0.5122,0.4870
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.9441823531641593,4,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.12485683209811604,4,0,,0.7069,0.5517,0.4310
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-0.956607755110084,4,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-1.7836132342255386,4,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,code_line_description,16,contrastive_decoding,channel,language_modeling,-1.6835531856304011,4,0,,0.7069,0.5517,0.1207
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.9095946965935744,4,0,,0.3689,0.3010,0.2330
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.9511918398630532,4,0,,0.3689,0.3010,0.2330
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.7247795117480127,4,0,,0.3689,0.3010,0.2427
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-1.1970091128194542,4,0,,0.3689,0.3010,0.2233
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,conceptual_combinations,16,contrastive_decoding,channel,language_modeling,-0.7003897819613154,4,0,,0.3689,0.3010,0.2427
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.2061999941965347,4,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.7521677729035539,4,0,,0.3059,0.3843,0.3059
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-0.4651900658197523,4,0,,0.3059,0.3843,0.3255
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.6420521799177383,4,0,,0.3059,0.3843,0.3059
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,disambiguation_qa,16,contrastive_decoding,channel,language_modeling,-1.2488484628249152,4,0,,0.3059,0.3843,0.3020
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-0.9949338813461313,4,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-0.6266658401673084,4,0,,0.3200,0.2300,0.2200
Pythia,EleutherAI/pythia-2.8b,EleutherAI/pythia-70m,FP16,emoji_movie,16,contrastive_decoding,channel,language_modeling,-1.4926407026772337,4,0,,0.3200,0.2300,0.2200
